,ST_CASE,FATALS,PERSONS,MONTH,MAN_COLL,SP_LIMIT,LGT_COND,WEATHER,SUR_COND,STATE,DRUNK_DR,rate,rate_numerical,arrival_time
387,10388,1,3,6,2,40,1,1,1,1,0,low,0.3333333333333333,8.0
388,10389,1,4,6,0,55,3,1,1,1,1,low,0.25,15.0
389,10390,1,3,6,0,25,4,1,1,1,0,low,0.3333333333333333,14.0
390,10391,1,1,6,0,65,2,1,1,1,0,high,1.0,11.0
391,10392,1,1,6,0,35,1,1,1,1,0,high,1.0,17.0
392,10393,1,2,6,5,50,1,1,1,1,0,low,0.5,23.0
393,10394,1,2,6,4,35,3,1,1,1,0,low,0.5,41.0
394,10395,1,2,6,4,45,1,1,1,1,0,low,0.5,145.0
395,10396,1,2,6,0,35,2,1,1,1,0,low,0.5,8.0
396,10397,1,1,6,0,45,1,1,1,1,0,high,1.0,18.0
397,10398,1,2,6,5,45,1,1,1,1,0,low,0.5,15.0
398,10399,1,1,6,0,70,1,1,1,1,0,high,1.0,5.0
399,10400,2,5,6,8,30,1,1,1,1,0,low,0.4,12.0
400,10401,1,2,6,2,55,1,1,1,1,0,low,0.5,25.0
401,10402,1,1,6,0,70,1,1,1,1,0,high,1.0,3.0
402,10403,1,1,6,0,35,2,2,2,1,0,high,1.0,8.0
403,10404,1,2,6,0,45,1,1,1,1,1,low,0.5,14.0
404,10405,1,2,6,1,55,2,1,1,1,0,low,0.5,20.0
405,10406,1,1,6,0,45,1,1,1,1,0,high,1.0,23.0
406,10407,1,2,6,0,35,1,1,1,1,1,low,0.5,40.0
407,10408,1,4,6,5,55,1,1,1,1,0,low,0.25,25.0
408,10409,1,2,6,5,50,1,1,1,1,0,low,0.5,15.0
409,10410,2,5,6,0,70,1,1,1,1,0,low,0.4,11.0
410,10411,1,2,6,0,65,1,2,2,1,0,low,0.5,25.0
411,10412,1,2,6,5,45,1,1,1,1,0,low,0.5,13.0
412,10413,1,5,6,5,55,1,1,1,1,0,low,0.2,25.0
413,10414,1,2,6,1,45,5,1,1,1,1,low,0.5,10.0
414,10415,1,1,6,0,50,2,1,1,1,0,high,1.0,6.0
415,10416,1,1,6,0,30,3,1,1,1,1,high,1.0,15.0
416,10417,1,1,6,0,45,1,1,1,1,0,high,1.0,3.0
417,10418,2,5,6,8,45,1,1,1,1,0,low,0.4,9.0
418,10419,1,1,6,0,45,1,1,1,1,1,high,1.0,7.0
419,10420,2,7,6,5,55,1,1,1,1,0,low,0.2857142857142857,39.0
420,10421,1,2,6,2,55,1,1,1,1,0,low,0.5,43.0
421,10422,1,5,6,0,45,1,1,1,1,1,low,0.2,148.0
422,10423,1,1,6,0,55,2,1,1,1,0,high,1.0,30.0
423,10424,1,5,6,0,35,2,2,2,1,1,low,0.2,21.0
424,10425,1,2,6,2,55,2,1,1,1,1,low,0.5,14.0
425,10426,1,1,6,0,30,1,1,1,1,0,high,1.0,20.0
426,10427,1,7,6,1,65,1,1,1,1,0,low,0.14285714285714285,20.0
427,10428,1,1,6,0,55,1,1,1,1,0,high,1.0,13.0
428,10429,1,3,6,0,35,2,1,1,1,1,low,0.3333333333333333,38.0
429,10430,1,5,6,5,55,1,1,1,1,0,low,0.2,13.0
430,10431,1,1,6,0,65,1,1,1,1,0,high,1.0,25.0
431,10432,1,1,6,0,40,2,1,1,1,0,high,1.0,20.0
432,10433,1,2,6,0,55,1,1,1,1,1,low,0.5,20.0
433,10434,1,1,6,0,45,2,1,1,1,0,high,1.0,20.0
434,10435,1,6,6,0,70,1,1,1,1,0,low,0.16666666666666666,5.0
435,10436,1,1,6,0,55,2,1,1,1,0,high,1.0,45.0
436,10437,1,1,6,0,55,2,1,1,1,1,high,1.0,16.0
437,10438,1,1,6,0,40,1,1,1,1,0,high,1.0,22.0
438,10439,1,3,6,0,35,2,1,1,1,1,low,0.3333333333333333,11.0
439,10440,2,4,6,5,65,1,1,1,1,0,low,0.5,85.0
440,10441,1,2,6,0,65,2,1,1,1,0,low,0.5,22.0
441,10442,1,2,6,5,65,5,1,1,1,0,low,0.5,18.0
442,10443,2,6,6,5,65,1,1,1,1,0,low,0.3333333333333333,20.0
443,10444,1,2,6,1,55,1,1,1,1,0,low,0.5,15.0
444,10445,1,4,6,5,65,1,1,1,1,0,low,0.25,6.0
445,10446,1,3,6,5,45,1,1,1,1,0,low,0.3333333333333333,3.0
446,10447,1,3,6,0,45,2,1,1,1,0,low,0.3333333333333333,20.0
447,10448,2,2,6,0,45,1,1,1,1,1,high,1.0,10.0
448,10449,1,1,6,0,45,1,1,1,1,0,high,1.0,20.0
449,10450,1,4,6,5,55,1,2,2,1,1,low,0.25,4.0
450,10451,1,8,6,0,70,1,2,2,1,0,low,0.125,7.0
451,10452,1,1,6,0,45,1,1,1,1,1,high,1.0,9.0
452,10453,1,5,6,0,45,1,1,1,1,2,low,0.2,23.0
453,10454,1,2,6,1,99,1,1,1,1,0,low,0.5,6.0
454,10455,2,5,6,7,70,2,1,1,1,0,low,0.4,8.0
455,10456,1,4,6,4,55,1,1,1,1,0,low,0.25,5.0
456,10457,1,1,6,0,35,1,1,1,1,0,high,1.0,29.0
457,10458,1,4,6,0,40,2,1,1,1,0,low,0.25,14.0
458,10459,1,2,6,0,35,1,1,1,1,0,low,0.5,9.0
459,10460,1,3,6,1,45,1,1,1,1,0,low,0.3333333333333333,36.0
460,10461,1,2,6,0,55,1,1,1,1,0,low,0.5,28.0
461,10462,1,1,6,0,55,2,1,1,1,0,high,1.0,6.0
462,10463,1,2,7,0,40,2,1,1,1,1,low,0.5,3.0
463,10464,1,5,7,5,45,1,1,1,1,0,low,0.2,10.0
464,10465,1,1,7,0,40,3,1,1,1,0,high,1.0,25.0
465,10466,1,1,7,0,50,1,1,1,1,0,high,1.0,7.0
466,10467,1,1,7,0,50,3,1,1,1,0,high,1.0,13.0
467,10468,2,5,7,4,55,1,1,1,1,1,low,0.4,1.0
468,10469,1,3,8,0,35,2,1,1,1,1,low,0.3333333333333333,6.0
469,10470,1,1,7,0,40,2,1,1,1,0,high,1.0,14.0
470,10471,1,1,7,0,60,1,1,1,1,0,high,1.0,8.0
471,10472,1,5,3,2,20,5,2,2,1,1,low,0.2,8.0
472,10473,1,3,7,0,40,3,1,1,1,0,low,0.3333333333333333,25.0
473,10474,1,4,7,0,70,2,1,1,1,0,low,0.25,28.0
474,10475,1,4,7,5,50,1,1,1,1,1,low,0.25,21.0
475,10476,1,2,7,5,55,1,1,1,1,0,low,0.5,44.0
476,10477,1,3,7,4,35,1,1,1,1,0,low,0.3333333333333333,30.0
477,10478,1,3,7,1,65,1,1,1,1,0,low,0.3333333333333333,6.0
478,10479,1,4,7,2,35,1,1,1,1,0,low,0.25,8.0
479,10480,1,4,7,0,30,3,1,1,1,0,low,0.25,0.0
480,10481,1,4,7,1,50,1,1,1,1,1,low,0.25,7.0
481,10482,1,2,8,5,30,2,1,1,1,0,low,0.5,105.0
482,10483,1,1,8,0,65,4,1,1,1,0,high,1.0,20.0
483,10484,1,2,2,0,70,1,1,1,1,0,low,0.5,32.0
484,10485,1,1,7,0,70,1,1,1,1,0,high,1.0,25.0
485,10486,2,2,3,0,55,2,5,1,1,1,high,1.0,29.0
486,10487,1,1,7,0,45,1,1,1,1,0,high,1.0,120.0
487,10488,1,6,6,0,45,2,1,1,1,1,low,0.16666666666666666,119.0
488,10489,1,1,7,0,45,3,1,1,1,1,high,1.0,44.0
489,10490,1,2,7,0,35,2,1,1,1,0,low,0.5,3.0
490,10491,1,2,6,0,35,1,2,2,1,0,low,0.5,23.0
491,10492,1,2,7,2,55,1,2,2,1,0,low,0.5,43.0
492,10493,1,2,6,5,65,2,1,1,1,0,low,0.5,20.0
493,10494,1,1,7,0,55,9,9,1,1,0,high,1.0,340.0
494,10495,1,1,7,0,55,1,1,1,1,0,high,1.0,10.0
495,10496,1,1,7,0,45,2,1,1,1,0,high,1.0,5.0
496,10497,1,1,7,0,45,1,1,1,1,1,high,1.0,12.0
497,10498,1,2,7,4,55,1,1,1,1,0,low,0.5,11.0
498,10499,1,1,7,0,45,1,1,1,1,0,high,1.0,25.0
499,10500,1,2,7,0,50,1,1,1,1,1,low,0.5,10.0
500,10501,1,2,7,0,45,1,1,1,1,1,low,0.5,53.0
501,10502,1,1,7,0,45,1,1,1,1,0,high,1.0,17.0
502,10503,1,2,7,0,45,2,2,2,1,1,low,0.5,7.0
503,10504,1,4,7,2,40,1,2,2,1,0,low,0.25,19.0
504,10505,1,2,7,0,70,1,1,1,1,0,low,0.5,15.0
505,10506,1,2,7,2,55,1,1,1,1,0,low,0.5,9.0
506,10507,1,2,7,0,55,2,2,2,1,1,low,0.5,11.0
507,10508,2,2,7,0,45,2,2,2,1,1,high,1.0,27.0
508,10509,1,1,7,0,45,1,1,1,1,0,high,1.0,11.0
509,10510,2,3,7,5,50,1,2,2,1,0,high,0.6666666666666666,6.0
510,10511,1,2,7,5,50,1,1,2,1,0,low,0.5,12.0
511,10512,1,2,7,1,65,1,1,1,1,0,low,0.5,0.0
512,10513,1,3,7,2,55,2,1,1,1,0,low,0.3333333333333333,9.0
513,10514,1,3,7,2,55,1,1,1,1,1,low,0.3333333333333333,0.0
514,10515,1,2,7,0,40,2,1,1,1,0,low,0.5,8.0
515,10516,1,1,7,0,30,1,1,1,1,0,high,1.0,15.0
516,10517,1,4,7,0,70,1,1,1,1,0,low,0.25,5.0
517,10518,1,4,7,5,55,1,1,1,1,0,low,0.25,17.0
518,10519,1,1,7,0,70,1,1,2,1,0,high,1.0,12.0
519,10520,1,2,7,0,35,1,1,1,1,0,low,0.5,920.0
520,10521,2,3,7,2,55,1,1,1,1,0,high,0.6666666666666666,22.0
521,10522,1,3,7,0,35,2,1,1,1,1,low,0.3333333333333333,60.0
522,10523,1,2,7,2,50,1,1,1,1,0,low,0.5,5.0
523,10524,1,4,8,0,60,1,1,1,1,0,low,0.25,13.0
524,10525,1,1,8,0,70,2,1,1,1,0,high,1.0,714.0
525,10526,1,2,8,5,45,1,1,1,1,0,low,0.5,44.0
526,10527,1,1,8,0,40,1,1,1,1,0,high,1.0,15.0
527,10528,1,3,8,1,45,1,1,1,1,0,low,0.3333333333333333,18.0
528,10529,1,5,8,2,45,1,1,1,1,0,low,0.2,25.0
529,10530,1,2,7,1,45,3,1,1,1,0,low,0.5,0.0
530,10531,1,2,8,0,45,3,1,1,1,1,low,0.5,15.0
531,10532,1,2,8,3,50,3,2,2,1,0,low,0.5,20.0
532,10533,1,2,8,0,25,3,1,1,1,1,low,0.5,20.0
533,10534,1,2,8,3,65,2,1,1,1,0,low,0.5,10.0
534,10535,1,1,9,0,35,2,1,1,1,0,high,1.0,23.0
535,10536,2,2,9,0,40,2,1,1,1,0,high,1.0,26.0
536,10537,1,3,9,0,55,1,1,1,1,0,low,0.3333333333333333,27.0
537,10538,1,21,3,2,60,3,1,1,1,1,low,0.047619047619047616,15.0
538,10539,1,4,7,2,55,1,1,2,1,0,low,0.25,4.0
539,10540,1,2,7,5,35,2,1,1,1,1,low,0.5,4.0
540,10541,1,3,7,11,35,1,1,1,1,0,low,0.3333333333333333,20.0
541,10542,1,4,7,1,70,2,1,1,1,0,low,0.25,79.0
542,10543,1,1,7,0,35,1,1,1,1,0,high,1.0,50.0
543,10544,1,2,7,0,55,2,1,2,1,0,low,0.5,23.0
544,10545,1,1,7,0,55,1,1,1,1,0,high,1.0,45.0
545,10546,1,1,7,0,55,1,1,1,1,0,high,1.0,3.0
546,10547,1,4,7,2,55,1,1,1,1,0,low,0.25,75.0
547,10548,1,1,7,0,45,1,1,1,1,1,high,1.0,25.0
548,10549,1,1,7,0,55,1,1,1,1,1,high,1.0,60.0
549,10550,1,3,7,5,55,1,1,1,1,0,low,0.3333333333333333,62.0
550,10551,1,2,7,2,55,2,1,1,1,1,low,0.5,26.0
551,10552,2,3,7,2,65,1,1,1,1,0,high,0.6666666666666666,3.0
552,10553,1,2,7,0,70,1,1,1,1,0,low,0.5,40.0
553,10554,1,4,7,2,35,1,1,2,1,0,low,0.25,5.0
554,10555,1,3,7,0,45,2,1,1,1,0,low,0.3333333333333333,10.0
555,10556,1,1,7,0,65,4,1,1,1,0,high,1.0,16.0
556,10557,1,5,7,2,55,2,1,1,1,1,low,0.2,10.0
557,10558,1,3,7,0,55,2,1,1,1,1,low,0.3333333333333333,20.0
558,10559,1,1,7,0,55,2,1,1,1,0,high,1.0,15.0
559,10560,1,5,7,3,70,1,1,1,1,0,low,0.2,11.0
560,10561,1,1,7,0,45,2,1,1,1,0,high,1.0,17.0
561,10562,2,5,7,5,45,1,1,1,1,1,low,0.4,2.0
562,10563,1,2,7,0,55,2,1,1,1,1,low,0.5,20.0
563,10564,1,5,7,2,45,2,1,1,1,0,low,0.2,45.0
564,10565,1,1,7,0,55,1,1,1,1,0,high,1.0,1.0
565,10566,1,1,7,0,45,2,1,1,1,1,high,1.0,10.0
566,10567,1,2,7,5,45,2,1,1,1,0,low,0.5,8.0
567,10568,1,46,7,2,70,2,1,1,1,1,low,0.021739130434782608,19.0
568,10569,1,6,7,8,55,2,1,1,1,0,low,0.16666666666666666,20.0
569,10570,1,1,7,0,40,3,1,1,1,0,high,1.0,15.0
570,10571,1,4,7,0,30,2,1,1,1,1,low,0.25,11.0
571,10572,2,4,7,2,55,2,1,1,1,0,low,0.5,5.0
572,10573,1,2,7,2,45,2,1,1,1,0,low,0.5,28.0
573,10574,1,3,7,2,45,1,1,1,1,0,low,0.3333333333333333,14.0
574,10575,1,1,7,0,25,2,1,1,1,0,high,1.0,6.0
575,10576,1,1,7,0,70,2,1,1,1,1,high,1.0,3.0
576,10577,1,1,7,0,45,1,1,1,1,0,high,1.0,8.0
577,10578,1,1,7,0,45,1,1,1,1,1,high,1.0,11.0
578,10579,1,1,7,0,70,1,1,1,1,0,high,1.0,10.0
579,10580,1,4,5,0,35,4,1,1,1,1,low,0.25,6.0
580,10581,1,3,7,3,35,1,2,2,1,0,low,0.3333333333333333,5.0
581,10582,1,2,7,0,45,1,2,2,1,1,low,0.5,10.0
582,10583,1,1,8,0,35,3,1,1,1,1,high,1.0,15.0
583,10584,1,2,8,0,65,3,1,1,1,0,low,0.5,17.0
584,10585,1,1,8,0,40,1,1,2,1,0,high,1.0,5.0
585,10586,1,1,9,0,40,2,1,1,1,1,high,1.0,20.0
586,10587,1,4,10,5,55,1,1,1,1,0,low,0.25,13.0
587,10588,1,3,7,2,35,1,1,1,1,0,low,0.3333333333333333,3.0
588,10589,1,2,7,0,55,2,1,1,1,1,low,0.5,14.0
589,10590,1,2,7,0,70,3,1,1,1,1,low,0.5,6.0
590,10591,1,2,10,0,40,3,1,1,1,0,low,0.5,13.0
591,10592,1,3,10,5,45,3,1,1,1,1,low,0.3333333333333333,5.0
592,10593,1,3,10,0,65,3,1,1,1,0,low,0.3333333333333333,10.0
593,10594,1,1,10,0,35,2,1,1,1,0,high,1.0,14.0
594,10595,1,2,10,4,35,1,1,1,1,0,low,0.5,25.0
595,10596,1,2,10,2,50,1,1,1,1,0,low,0.5,9.0
596,10597,1,2,10,1,55,2,1,1,1,0,low,0.5,5.0
597,10598,1,1,10,0,55,1,1,1,1,1,high,1.0,30.0
598,10599,1,1,4,0,65,1,1,1,1,1,high,1.0,20.0
599,10600,1,2,10,5,40,3,2,2,1,0,low,0.5,6.0
600,10601,1,2,6,5,40,3,1,1,1,1,low,0.5,15.0
601,10602,2,6,7,0,35,1,1,1,1,1,low,0.3333333333333333,3.0
602,10603,1,5,10,4,30,1,1,1,1,0,low,0.2,5.0
603,10604,1,2,6,0,35,2,1,1,1,0,low,0.5,15.0
604,10605,1,4,6,1,55,1,1,1,1,0,low,0.25,40.0
605,10606,2,3,10,5,55,1,1,1,1,0,high,0.6666666666666666,74.0
606,10607,1,1,8,0,45,5,1,1,1,1,high,1.0,25.0
607,10608,1,3,8,1,35,2,1,1,1,1,low,0.3333333333333333,49.0
608,10609,1,2,10,2,55,1,1,1,1,0,low,0.5,7.0
609,10610,1,2,8,1,45,1,1,1,1,1,low,0.5,4.0
610,10611,1,4,8,2,55,1,1,1,1,0,low,0.25,25.0
611,10612,1,1,8,0,45,2,1,1,1,0,high,1.0,34.0
612,10613,1,2,8,0,40,2,1,1,1,1,low,0.5,6.0
613,10614,1,1,8,0,55,3,1,1,1,1,high,1.0,25.0
614,10615,1,2,8,2,55,1,1,1,1,0,low,0.5,15.0
615,10616,1,2,8,0,50,3,1,1,1,1,low,0.5,24.0
616,10617,1,1,8,0,55,1,1,1,1,0,high,1.0,5.0
617,10618,1,5,8,5,55,1,1,1,1,1,low,0.2,7.0
618,10619,1,3,8,0,45,5,1,1,1,1,low,0.3333333333333333,40.0
619,10620,1,2,8,0,70,1,1,1,1,0,low,0.5,15.0
620,10621,1,3,8,2,45,1,1,1,1,0,low,0.3333333333333333,10.0
621,10622,1,1,8,0,35,1,1,1,1,0,high,1.0,744.0
622,10623,1,1,8,0,40,2,1,1,1,0,high,1.0,22.0
623,10624,1,4,8,0,45,2,1,1,1,1,low,0.25,22.0
624,10625,1,3,8,0,70,2,1,1,1,0,low,0.3333333333333333,15.0
625,10626,1,1,8,0,45,2,1,1,1,0,high,1.0,740.0
626,10627,1,1,8,0,50,3,1,1,1,0,high,1.0,5.0
627,10628,1,4,8,2,55,2,1,1,1,1,low,0.25,17.0
628,10629,1,1,8,0,45,1,1,1,1,0,high,1.0,1.0
629,10630,1,2,8,5,45,1,1,1,1,0,low,0.5,62.0
630,10631,1,2,8,0,50,2,1,1,1,1,low,0.5,30.0
631,10632,1,1,8,0,40,2,1,1,1,0,high,1.0,16.0
632,10633,1,4,8,7,55,2,1,1,1,0,low,0.25,10.0
633,10634,1,4,8,5,45,1,1,1,1,0,low,0.25,12.0
634,10635,1,3,8,5,30,1,1,1,1,0,low,0.3333333333333333,21.0
635,10636,1,3,8,1,55,1,2,2,1,0,low,0.3333333333333333,579.0
636,10637,2,2,8,0,55,1,1,1,1,0,high,1.0,12.0
637,10638,1,1,8,0,45,2,1,1,1,0,high,1.0,10.0
638,10639,1,2,8,0,45,2,1,1,1,0,low,0.5,29.0
639,10640,1,2,8,0,55,1,1,1,1,0,low,0.5,9.0
640,10641,1,2,8,0,70,1,1,1,1,0,low,0.5,6.0
641,10642,1,1,8,0,45,1,1,1,1,1,high,1.0,15.0
642,10643,1,1,8,0,45,1,1,1,1,1,high,1.0,0.0
643,10644,1,1,8,0,35,3,1,2,1,0,high,1.0,30.0
644,10645,1,2,8,1,65,1,1,1,1,1,low,0.5,24.0
645,10646,1,2,8,0,45,2,2,2,1,0,low,0.5,20.0
646,10647,1,1,8,0,45,2,1,1,1,0,high,1.0,15.0
647,10648,1,1,8,0,55,4,1,1,1,0,high,1.0,319.0
648,10649,1,8,8,0,70,1,1,1,1,0,low,0.125,50.0
649,10650,1,1,8,0,45,1,1,1,1,0,high,1.0,52.0
650,10651,1,4,8,1,70,2,1,1,1,0,low,0.25,18.0
651,10652,1,2,8,0,55,2,1,1,1,1,low,0.5,7.0
652,10653,1,1,8,0,35,1,1,1,1,0,high,1.0,19.0
653,10654,1,1,8,0,45,2,1,1,1,0,high,1.0,55.0
654,10655,1,1,8,0,65,1,1,1,1,0,high,1.0,4.0
655,10656,1,1,8,0,25,1,1,1,1,0,high,1.0,22.0
656,10657,1,4,8,0,55,2,1,1,1,0,low,0.25,5.0
657,10658,1,3,8,4,45,1,1,1,1,0,low,0.3333333333333333,14.0
658,10659,1,2,8,5,45,2,1,1,1,1,low,0.5,10.0
659,10660,2,2,8,0,70,1,1,1,1,0,high,1.0,59.0
660,10661,1,1,8,0,50,2,1,1,1,0,high,1.0,15.0
661,10662,1,3,8,1,70,2,1,1,1,0,low,0.3333333333333333,15.0
662,10663,1,1,8,0,55,1,1,1,1,0,high,1.0,24.0
663,10664,1,2,8,8,55,1,2,2,1,0,low,0.5,36.0
664,10665,1,1,8,0,65,2,1,1,1,0,high,1.0,5.0
665,10666,2,5,8,2,45,1,1,1,1,0,low,0.4,21.0
666,10667,1,2,8,0,70,1,2,2,1,0,low,0.5,15.0
667,10668,1,2,9,0,65,1,1,1,1,0,low,0.5,240.0
668,10669,1,2,9,1,55,2,1,1,1,0,low,0.5,31.0
669,10670,1,1,1,0,55,1,2,2,1,0,high,1.0,14.0
670,10671,1,3,9,0,45,5,1,1,1,1,low,0.3333333333333333,25.0
671,10672,1,2,9,0,45,1,1,1,1,0,low,0.5,155.0
672,10673,2,4,9,0,45,1,1,1,1,1,low,0.5,29.0
673,10674,1,3,6,5,50,1,1,1,1,0,low,0.3333333333333333,15.0
674,10675,1,3,8,5,65,1,1,1,1,0,low,0.3333333333333333,10.0
675,10676,1,4,9,5,50,1,1,1,1,0,low,0.25,21.0
676,10677,1,2,9,0,55,2,1,1,1,1,low,0.5,10.0
677,10678,1,5,9,2,55,2,1,1,1,0,low,0.2,20.0
678,10679,1,2,9,2,35,1,1,1,1,0,low,0.5,1.0
679,10680,1,2,9,2,55,1,1,1,1,0,low,0.5,11.0
680,10681,1,3,9,0,45,1,1,1,1,0,low,0.3333333333333333,15.0
681,10682,1,3,9,5,30,1,1,1,1,0,low,0.3333333333333333,38.0
682,10683,1,3,9,0,40,1,1,1,1,1,low,0.3333333333333333,10.0
683,10684,1,2,9,2,55,1,1,1,1,0,low,0.5,11.0
684,10685,1,1,9,0,35,2,1,2,1,0,high,1.0,0.0
685,10686,1,1,9,0,35,1,1,1,1,0,high,1.0,50.0
686,10687,1,3,9,2,45,2,1,2,1,0,low,0.3333333333333333,15.0
687,10688,1,2,9,3,45,1,1,2,1,0,low,0.5,25.0
688,10689,1,1,9,0,45,2,1,1,1,0,high,1.0,18.0
689,10690,1,1,9,0,55,2,1,1,1,1,high,1.0,5.0
690,10691,1,3,9,4,70,1,1,1,1,0,low,0.3333333333333333,3.0
691,10692,1,2,9,0,65,1,1,1,1,0,low,0.5,32.0
692,10693,2,5,9,0,45,2,1,1,1,0,low,0.4,11.0
693,10694,1,2,9,4,45,1,1,1,1,0,low,0.5,10.0
694,10695,1,1,9,0,45,2,1,1,1,0,high,1.0,20.0
695,10696,1,1,9,0,40,3,1,1,1,0,high,1.0,25.0
696,10697,1,5,9,0,45,1,1,1,1,0,low,0.2,15.0
697,10698,1,3,9,0,55,2,1,1,1,0,low,0.3333333333333333,18.0
698,10699,1,3,9,0,70,1,1,1,1,0,low,0.3333333333333333,25.0
699,10700,1,2,9,4,45,1,1,1,1,0,low,0.5,28.0
700,10701,1,4,9,1,35,1,1,1,1,0,low,0.25,12.0
701,10702,1,2,9,0,70,2,1,1,1,0,low,0.5,8.0
702,10703,2,2,9,0,55,2,1,1,1,0,high,1.0,16.0
703,10704,1,1,9,0,25,2,1,1,1,1,high,1.0,20.0
704,10705,1,2,9,0,45,1,1,1,1,0,low,0.5,32.0
705,10706,1,1,9,0,55,2,1,1,1,1,high,1.0,11.0
706,10707,3,6,9,2,55,2,1,1,1,0,low,0.5,20.0
707,10708,1,1,9,0,35,3,1,1,1,0,high,1.0,18.0
708,10709,1,2,9,5,45,4,1,1,1,0,low,0.5,8.0
709,10710,1,1,9,0,45,2,1,1,1,1,high,1.0,10.0
710,10711,1,4,9,5,45,1,1,1,1,0,low,0.25,7.0
711,10712,1,3,9,2,55,2,1,1,1,1,low,0.3333333333333333,20.0
712,10713,1,3,9,0,35,1,1,2,1,1,low,0.3333333333333333,10.0
713,10714,1,4,9,5,70,1,1,1,1,0,low,0.25,10.0
714,10715,1,2,9,2,45,1,1,1,1,0,low,0.5,15.0
715,10716,1,2,9,0,65,2,1,1,1,0,low,0.5,10.0
716,10717,1,1,9,0,40,1,1,1,1,0,high,1.0,4.0
717,10718,1,3,9,2,55,1,1,1,1,0,low,0.3333333333333333,15.0
718,10719,1,1,9,0,45,1,1,1,1,0,high,1.0,11.0
719,10720,1,1,9,0,45,2,1,1,1,0,high,1.0,5.0
720,10721,1,1,9,0,35,5,1,1,1,0,high,1.0,0.0
721,10722,1,1,10,0,55,2,1,1,1,1,high,1.0,10.0
722,10723,1,1,10,0,45,2,1,1,1,0,high,1.0,40.0
723,10724,1,2,10,0,70,2,1,1,1,0,low,0.5,7.0
724,10725,1,2,9,2,45,1,1,1,1,0,low,0.5,16.0
725,10726,1,2,10,2,55,2,1,1,1,1,low,0.5,10.0
726,10727,1,1,9,0,40,1,1,1,1,0,high,1.0,15.0
727,10728,1,1,10,0,25,3,1,1,1,1,high,1.0,10.0
728,10729,1,3,10,2,55,1,1,1,1,0,low,0.3333333333333333,10.0
729,10730,1,1,10,0,30,1,1,1,1,0,high,1.0,40.0
730,10731,1,1,10,0,45,1,1,1,1,0,high,1.0,13.0
731,10732,1,2,10,0,70,1,1,1,1,0,low,0.5,12.0
732,10733,1,4,10,5,55,2,1,1,1,0,low,0.25,55.0
733,10734,1,5,10,2,45,1,1,1,1,0,low,0.2,16.0
734,10735,1,2,10,2,45,2,1,1,1,0,low,0.5,25.0
735,10736,2,5,10,2,65,1,1,1,1,0,low,0.4,10.0
736,10737,1,2,10,0,35,1,1,1,1,1,low,0.5,30.0
737,10738,1,1,10,0,45,1,1,1,1,0,high,1.0,15.0
738,10739,1,2,10,0,45,2,1,1,1,0,low,0.5,7.0
739,10740,1,1,10,0,35,2,1,1,1,0,high,1.0,15.0
740,10741,1,2,10,5,55,1,1,1,1,0,low,0.5,7.0
741,10742,1,1,10,0,45,2,1,1,1,0,high,1.0,35.0
742,10743,1,3,10,2,55,1,1,1,1,0,low,0.3333333333333333,40.0
743,10744,1,2,10,11,65,1,1,1,1,0,low,0.5,28.0
744,10745,1,2,10,0,55,2,1,1,1,0,low,0.5,10.0
745,10746,1,2,10,0,35,2,2,2,1,0,low,0.5,20.0
746,10747,1,2,10,0,55,2,1,1,1,0,low,0.5,21.0
747,10748,1,2,10,0,70,2,1,1,1,0,low,0.5,17.0
748,10749,1,1,10,0,45,1,2,2,1,0,high,1.0,20.0
749,10750,1,1,10,0,55,2,1,1,1,1,high,1.0,21.0
750,10751,1,2,10,0,55,1,1,1,1,1,low,0.5,30.0
751,10752,1,1,10,0,45,1,1,1,1,0,high,1.0,32.0
752,10753,1,1,10,0,45,1,2,2,1,0,high,1.0,15.0
753,10754,1,1,10,0,55,2,1,1,1,0,high,1.0,11.0
754,10755,1,4,10,0,40,4,1,2,1,0,low,0.25,24.0
755,10756,1,1,10,0,25,4,1,1,1,0,high,1.0,5.0
756,10757,3,4,10,2,55,1,1,2,1,1,high,0.75,15.0
757,10758,1,3,10,0,45,1,1,1,1,0,low,0.3333333333333333,30.0
758,10759,1,7,10,4,55,1,1,1,1,0,low,0.14285714285714285,10.0
759,10760,1,1,10,0,40,1,1,1,1,0,high,1.0,10.0
760,10761,1,1,10,0,40,1,1,1,1,0,high,1.0,3.0
761,10762,1,3,10,0,65,1,1,1,1,1,low,0.3333333333333333,9.0
762,10763,1,1,10,0,45,2,1,1,1,1,high,1.0,6.0
763,10764,2,4,10,5,55,5,1,1,1,1,low,0.5,10.0
764,10765,1,1,10,0,45,1,2,2,1,0,high,1.0,6.0
765,10766,1,2,10,0,45,2,1,1,1,1,low,0.5,4.0
766,10767,1,1,10,0,55,2,1,1,1,0,high,1.0,351.0
767,10768,1,1,10,0,45,1,1,1,1,1,high,1.0,20.0
768,10769,1,1,10,0,45,2,1,1,1,1,high,1.0,4.0
769,10770,1,1,10,0,45,1,1,1,1,0,high,1.0,10.0
770,10771,1,4,10,5,45,1,1,1,1,0,low,0.25,8.0
771,10772,1,1,10,0,45,2,1,1,1,1,high,1.0,6.0
772,10773,1,2,10,5,45,1,1,1,1,0,low,0.5,2.0
773,10774,1,2,10,2,45,1,1,1,1,0,low,0.5,7.0
774,10775,1,2,10,5,35,1,1,1,1,0,low,0.5,11.0
